Thumb_R	Index_R	Time
1104.7956113625994	1089.8288545574774	30.64
1103.1610082768207	1088.7485592631392	30.68
1107.1276048778418	1089.1756042192885	30.72
1103.1841236983082	1086.6749215649643	30.76
1102.6017397886483	1087.8634396808357	30.8
1100.714367822176	1088.9513108254437	30.84
1102.7057397460105	1090.7447296482947	30.88
1103.4883850105832	1089.407731271079	30.92
1103.8909156685759	1090.4565304334278	30.96
1105.8935396364016	1092.9367602792186	31.0
1110.1032110284987	1096.7796884732415	31.04
1109.6566308678498	1098.9023529069304	31.08
1114.804825297226	1099.4527725929909	31.12
1118.389195669222	1100.7885188182445	31.16
1121.0362390310609	1095.594859151365	31.2
1120.2019851946395	1084.4766467316283	31.24
1127.5799596818863	1075.0457857759602	31.28
1129.3794565685812	1072.9275507574378	31.32
1151.0893169847354	1086.7162160490375	31.36
1186.9697885927592	1138.806755390138	31.4
1243.288827072662	1209.7068443938565	31.44
1330.5575707429516	1314.4578927914506	31.48
1412.6593898646677	1412.741076572486	31.52
1490.584577624789	1496.095535288716	31.56
1559.0472308868402	1571.916888542618	31.6
1625.7118915021945	1633.9999313865767	31.64
1662.7884257278981	1680.9877910838259	31.68
1691.6521898437798	1696.039978191677	31.72
1709.4653407468368	1725.0199407795787	31.76
1734.9914505623988	1747.6957420439378	31.8
1779.900419084443	1659.527182226705	31.84
1815.6517748066926	1621.9553157830733	31.88
1824.92168171514	1693.3463585276338	31.92
1823.6120565269118	1731.4411333224375	31.96
1824.3609397280911	1786.8382430917577	32.0
1789.3052992090463	1757.2737153381265	32.04
1747.831221562505	1630.254384923978	32.08
1659.6964122553084	1642.5225005353825	32.12
